4.874,6.386,11.599,10.437,11.359,12.896,15.320,11.031,12.252,15.371,13.585,8.475,7.363,10.132,6.962,8.519,9.869,11.988,13.985,9.741,8.522,6.892,12.686,1.020,8.916,0.652,0.967,0.483,2.972,2.659
13.101,9.325,14.633,9.599,13.832,14.073,12.027,12.947,12.747,12.985,11.589,8.808,9.808,12.945,9.255,7.917,12.711,14.842,14.010,15.301,15.314,8.382,12.588,0.042,13.072,1.953,1.748,0.663,0.623,2.186
6.948,11.721,13.176,10.135,12.527,16.094,12.499,12.080,14.492,12.691,12.820,9.474,9.166,11.332,10.854,9.321,12.598,16.152,11.896,9.485,12.962,7.289,13.637,1.203,12.711,2.097,1.880,2.171,1.312,0.928
6.595,8.263,13.318,10.324,13.480,11.981,9.134,11.369,12.545,13.188,11.581,9.669,9.135,11.990,10.840,10.502,12.150,13.694,12.809,14.448,12.699,8.463,11.553,-0.021,11.725,2.160,0.832,0.805,1.846,1.765
17.638,15.796,14.720,9.925,14.802,18.717,16.970,12.435,16.349,15.151,15.635,10.954,11.875,14.235,15.612,15.934,12.810,15.598,18.139,17.166,19.452,12.962,13.349,0.138,15.090,2.036,1.926,3.702,2.063,2.117
12.639,13.064,11.787,8.377,12.755,16.617,11.902,9.137,11.237,12.339,12.579,10.635,7.125,10.189,13.131,11.076,14.081,14.839,15.568,17.083,14.004,9.012,11.201,0.948,13.771,2.341,1.806,0.860,1.751,0.863
7.287,12.017,13.322,10.874,13.002,15.954,12.388,11.880,14.524,12.584,12.695,9.589,10.005,11.748,10.588,9.063,12.333,16.369,11.978,9.403,12.951,6.828,13.604,0.740,12.152,2.448,2.143,1.810,1.125,0.846
12.800,8.349,15.106,9.708,13.165,17.835,12.357,10.558,10.921,12.346,12.706,8.175,8.675,11.895,13.560,9.435,13.247,13.755,13.754,15.454,13.355,7.294,11.499,0.090,13.780,4.743,4.773,0.792,2.573,1.527
7.474,5.767,9.538,10.959,13.089,14.639,13.514,11.177,14.608,14.379,14.852,10.391,11.118,11.735,12.407,13.190,13.000,14.831,16.049,12.393,13.727,9.362,13.426,1.996,13.911,2.308,0.969,1.147,1.839,1.057
8.480,10.266,12.745,13.580,13.514,13.616,10.964,8.699,13.190,14.439,13.595,8.633,10.369,12.306,10.630,10.410,13.602,14.670,15.510,11.114,11.982,8.942,13.021,0.592,12.929,3.791,1.257,2.056,1.180,1.959
11.007,13.622,14.748,15.477,13.899,16.179,13.745,10.290,14.361,13.345,13.064,9.127,9.146,12.491,12.939,15.877,13.022,15.176,15.045,17.644,16.390,9.935,12.651,0.539,14.251,0.726,1.454,1.686,2.023,0.644
8.706,4.881,9.217,11.496,10.843,12.826,9.700,9.422,11.102,11.845,11.332,6.989,5.654,9.680,7.754,9.977,8.773,10.842,13.265,12.594,6.763,6.938,12.010,1.127,11.053,2.035,2.961,1.274,1.864,2.097
10.252,12.542,12.022,8.583,12.786,12.678,14.085,11.561,14.022,12.541,8.658,7.802,8.449,11.807,12.020,11.697,11.125,13.967,12.970,12.966,10.691,7.488,9.137,0.783,12.148,1.714,1.933,0.692,1.936,2.674
8.489,9.410,11.710,8.196,12.042,14.284,12.392,12.487,11.094,14.368,12.951,8.196,9.421,12.281,9.135,10.715,11.970,14.312,14.389,10.473,11.696,8.739,16.008,1.571,11.937,2.048,2.983,0.979,1.308,0.866
11.653,12.546,15.850,7.789,13.798,16.788,11.808,11.460,12.845,12.658,11.872,10.138,11.865,14.402,12.451,11.646,14.050,13.761,12.688,10.582,13.811,8.701,12.013,0.263,12.784,1.845,0.921,1.860,1.724,1.313
10.740,12.678,8.939,10.654,14.064,14.104,13.531,12.158,14.623,13.447,13.202,9.977,9.327,11.444,11.465,8.658,14.200,14.521,16.144,13.463,11.624,7.548,11.517,0.283,11.908,0.721,1.700,1.922,2.585,1.921
9.018,8.370,13.240,8.199,12.837,13.650,12.268,11.475,11.326,13.311,11.878,7.364,8.922,13.770,10.906,9.825,11.564,13.365,13.915,11.015,12.697,6.154,11.825,2.042,12.810,2.106,1.927,1.088,2.191,1.911
10.491,10.271,13.308,12.417,11.048,17.978,15.230,11.091,13.779,13.560,13.620,8.837,7.814,12.460,11.862,11.114,12.220,14.751,15.797,14.654,10.234,7.143,12.248,0.561,13.374,2.817,2.120,2.001,1.251,1.504
7.766,4.992,11.838,9.397,12.100,11.594,11.190,9.960,14.561,13.559,15.320,9.842,6.347,11.438,11.467,8.020,12.329,14.262,15.437,12.910,14.114,8.194,13.691,0.145,12.297,1.837,2.070,0.910,2.946,1.009
13.744,8.254,5.399,8.025,10.837,15.925,12.333,12.129,14.273,14.006,12.599,7.396,8.308,9.933,7.840,6.267,9.722,11.787,11.984,12.010,9.086,4.891,11.805,1.617,11.895,2.073,0.822,0.738,2.126,0.944
6.579,8.794,5.122,10.929,10.350,12.689,8.527,7.853,6.672,13.984,12.511,9.587,9.545,13.113,9.767,8.975,13.632,12.464,14.244,11.506,6.325,7.372,13.573,2.180,13.088,2.153,2.116,1.079,1.097,1.715
5.457,6.425,11.368,11.858,11.996,11.233,13.102,10.389,12.281,12.094,14.696,8.679,7.198,12.901,11.619,12.805,12.239,13.955,15.848,16.736,14.339,9.292,12.032,-0.015,12.604,1.979,2.955,1.037,1.752,1.719
10.381,8.435,10.424,7.974,14.532,12.954,14.733,11.812,7.762,11.924,14.800,7.390,10.556,9.623,13.376,13.222,12.812,14.713,15.595,14.213,13.042,12.118,12.488,0.097,13.130,3.372,3.400,1.789,1.214,1.779
8.438,5.662,8.143,9.629,9.839,9.451,6.671,8.832,7.260,12.639,12.811,5.534,7.181,12.608,7.177,10.095,10.926,11.125,14.083,11.628,6.351,6.139,10.073,1.792,8.326,1.824,1.763,1.133,1.939,1.119
6.959,6.914,12.118,6.901,12.859,10.498,8.268,10.821,10.255,13.391,11.731,10.756,8.922,10.176,8.936,10.230,9.542,11.832,13.865,8.629,10.266,5.861,11.723,1.889,12.456,1.046,0.975,1.214,2.459,1.350
5.438,8.489,8.553,8.146,11.896,10.414,8.370,10.395,11.111,13.468,13.718,9.234,9.091,9.347,10.485,10.078,11.783,12.463,14.943,11.320,13.557,7.265,11.701,1.069,12.276,1.285,2.863,1.421,2.029,0.620
6.583,8.540,10.484,8.811,12.061,13.073,12.223,9.947,11.214,13.069,12.265,8.696,8.573,11.293,7.998,8.696,10.594,13.044,14.671,12.613,9.978,4.645,11.932,2.169,11.163,2.084,1.275,1.060,0.765,0.872
10.905,7.080,10.465,9.968,11.806,14.184,8.686,9.867,7.740,11.892,10.800,6.719,9.061,9.906,9.416,8.987,9.708,13.985,12.631,17.106,8.944,6.638,10.691,1.120,8.687,5.133,1.951,1.027,2.717,0.993
9.501,11.322,15.802,11.697,12.574,14.869,14.144,12.685,13.375,13.768,12.852,10.277,9.680,14.792,12.269,13.215,13.458,16.300,13.086,19.144,15.627,11.231,11.977,0.150,13.451,0.763,1.672,1.142,1.193,3.689
13.210,14.299,14.724,10.476,15.019,16.942,11.622,12.921,12.043,13.039,10.939,11.661,10.222,14.687,13.517,12.273,12.719,15.958,15.009,17.001,13.619,10.955,12.212,1.087,13.614,0.804,0.747,2.060,2.232,1.337
12.088,13.545,11.384,8.441,13.161,16.793,11.941,9.186,11.538,12.590,12.966,10.369,7.512,10.257,13.092,11.747,12.802,14.358,15.643,17.040,14.050,9.103,11.743,1.416,13.837,1.728,1.782,0.969,1.786,0.742
12.715,10.904,15.598,10.157,13.366,14.606,14.232,9.389,13.269,13.736,14.273,11.048,9.877,13.461,10.656,16.787,13.171,15.258,14.503,11.367,13.907,10.211,14.332,1.090,13.346,1.970,1.092,1.482,1.761,1.773
7.773,7.451,11.916,10.010,12.865,14.700,12.237,9.673,12.262,13.894,13.885,10.582,10.518,11.075,8.173,7.655,12.206,14.795,15.307,10.300,12.910,6.332,12.905,0.021,12.677,1.082,1.537,1.002,0.587,1.909
4.949,6.480,11.768,12.241,12.318,11.025,13.195,10.218,12.105,12.285,14.425,8.349,6.665,12.567,11.335,12.783,12.586,13.811,15.653,17.037,14.414,9.260,12.621,-0.604,12.247,2.403,3.205,0.832,2.013,2.295
9.528,11.001,13.064,12.616,14.800,15.172,14.423,11.971,15.016,13.671,15.209,9.377,9.422,12.934,11.894,13.623,13.063,14.688,14.794,17.624,14.080,10.648,13.995,1.294,13.537,2.095,2.381,2.027,2.230,2.242
4.847,6.703,10.368,9.835,10.910,10.765,12.275,11.205,8.405,13.292,12.802,8.360,10.296,11.606,8.788,11.501,11.792,14.479,15.300,13.424,10.960,7.398,12.053,2.387,12.323,4.464,1.944,1.607,0.662,1.922
5.499,8.093,10.459,10.494,11.760,14.772,12.725,9.776,11.130,14.073,13.674,7.882,8.604,8.683,9.661,14.195,11.516,14.290,13.608,14.736,12.827,6.855,10.740,-0.143,12.309,1.858,3.171,0.543,0.926,2.112
6.730,10.490,12.174,7.452,10.771,11.063,11.361,9.082,10.557,14.831,15.071,9.691,10.501,11.246,14.013,11.303,13.019,16.277,14.840,11.190,11.766,8.985,13.978,0.038,12.501,0.386,0.896,1.695,1.694,2.226
7.823,7.222,12.273,10.323,12.794,14.502,12.651,9.926,12.244,13.706,13.864,10.580,9.822,10.854,8.092,7.742,12.402,14.515,14.541,10.091,13.190,6.348,12.861,0.532,12.989,1.019,1.604,1.314,0.919,2.189
5.883,9.927,14.401,9.299,12.728,10.592,12.733,10.559,13.834,13.407,11.787,9.638,13.519,14.235,13.355,14.341,16.142,15.446,14.928,12.135,15.413,11.010,13.305,0.962,13.292,2.003,0.774,2.816,1.527,1.079
13.834,14.165,15.162,10.687,15.248,17.626,12.083,13.014,11.903,12.839,10.974,12.018,10.384,14.795,12.657,12.207,12.664,15.608,14.853,17.239,13.744,11.611,11.842,1.385,13.489,0.973,1.329,1.720,1.851,1.061
9.913,8.374,4.468,7.334,9.572,10.338,10.565,11.472,9.159,13.099,12.641,8.281,10.607,9.550,7.778,10.876,14.009,15.864,14.339,13.944,12.395,6.560,12.027,1.699,14.388,0.825,0.791,2.082,1.063,2.687
6.157,7.120,16.485,12.640,14.965,14.170,14.353,12.619,6.828,14.448,14.745,8.825,11.016,11.917,10.016,11.802,10.721,16.201,13.925,10.059,13.856,6.709,11.999,-0.150,12.160,1.113,1.870,0.718,1.896,1.303
5.139,9.269,13.832,9.322,13.036,10.855,12.864,11.460,13.671,13.588,11.659,9.788,13.961,14.005,12.951,13.677,15.116,15.541,15.223,12.744,14.438,11.095,13.021,1.274,13.712,2.155,1.113,2.874,1.958,1.091
7.576,12.553,14.415,9.915,11.909,14.164,11.587,11.561,9.202,13.540,11.412,8.161,8.718,12.062,8.782,13.686,12.503,14.193,15.082,14.254,14.472,7.544,12.023,0.678,12.013,1.799,1.249,1.075,4.577,2.017
9.197,8.060,11.447,8.816,12.468,13.135,8.867,12.640,12.865,11.921,12.166,11.252,8.856,11.320,13.337,11.950,11.851,13.204,14.903,14.447,11.078,9.323,10.971,1.061,12.158,1.864,1.319,1.914,0.652,0.720
5.413,6.885,10.580,9.388,11.227,12.523,7.798,9.973,7.035,13.790,13.686,7.220,9.888,10.777,7.013,7.867,10.230,10.837,14.769,13.900,8.739,5.929,13.171,1.280,9.459,0.696,1.704,2.071,3.355,2.124
13.595,10.409,11.829,9.029,12.529,8.962,9.494,12.101,11.831,12.070,11.351,8.698,12.657,12.239,9.447,10.942,11.218,16.255,11.764,16.248,14.049,10.250,12.217,-0.030,12.900,2.823,2.178,0.597,2.118,1.340
10.364,8.844,10.523,8.065,14.231,12.771,14.728,11.822,7.624,12.034,14.039,8.264,10.362,9.969,12.746,13.526,12.658,14.412,15.211,13.838,12.109,11.900,12.785,-0.489,13.191,2.993,2.452,2.200,0.573,1.887
8.105,10.057,12.036,9.724,12.332,16.436,12.760,9.994,7.783,13.905,12.751,8.936,6.325,10.412,10.408,9.307,11.488,14.585,13.742,9.873,12.396,7.080,10.674,2.251,11.526,1.044,1.277,1.760,1.121,3.485
9.134,11.093,15.657,12.000,13.149,14.798,14.302,12.908,12.550,13.401,13.226,10.137,9.759,14.887,12.932,13.290,13.568,15.776,12.857,19.410,15.214,10.736,12.269,0.231,13.629,0.671,1.982,0.913,0.699,3.031
5.606,6.843,12.793,10.468,11.900,16.489,15.624,13.414,14.707,12.102,10.436,12.939,12.796,10.233,10.458,9.352,13.632,14.111,13.379,9.951,11.190,7.901,13.330,0.970,13.400,2.079,1.163,1.796,1.846,2.381
11.344,15.082,16.840,6.609,13.246,16.572,14.192,12.345,15.069,13.442,13.764,12.388,10.809,10.944,10.779,10.351,10.116,13.791,14.677,9.031,16.533,10.128,11.870,0.206,12.558,1.731,1.744,2.145,2.029,1.250
8.961,12.503,12.476,10.726,12.317,13.411,11.914,12.458,12.747,13.770,13.913,10.429,9.032,13.528,12.638,10.494,12.678,16.130,16.331,13.463,11.893,9.490,12.230,0.248,13.690,3.183,1.355,2.195,2.698,2.340
7.413,7.582,11.966,9.165,13.117,11.344,13.098,8.958,8.878,13.605,12.718,9.901,10.642,13.940,10.240,12.654,14.124,14.768,14.471,17.572,14.304,7.941,13.100,0.149,14.178,2.038,1.773,1.304,1.224,3.278
6.122,4.797,10.578,11.471,13.115,13.220,12.648,11.524,12.757,13.438,13.897,7.920,8.079,12.165,8.919,9.564,12.924,15.277,13.371,12.837,10.609,7.234,13.340,2.283,11.865,0.825,2.207,3.291,2.255,2.077
6.533,7.285,12.172,9.096,13.410,11.447,13.708,9.305,8.625,13.681,12.956,9.455,10.762,14.258,10.180,12.813,14.131,14.853,14.752,17.831,14.513,8.127,13.325,0.198,13.998,1.524,1.866,0.773,1.086,3.503
7.519,12.682,14.490,9.951,11.773,14.596,12.176,11.645,9.461,13.384,11.651,8.028,8.855,12.150,7.955,13.541,12.902,14.190,15.499,14.011,14.342,6.956,11.933,0.744,12.100,1.929,0.744,0.894,4.875,2.144
8.971,7.088,12.836,8.411,11.951,12.072,8.296,6.830,7.685,13.456,13.597,8.935,8.389,13.025,9.307,11.482,10.473,14.124,13.124,12.122,12.681,6.499,12.295,1.944,10.996,2.322,1.755,1.114,2.529,2.487
15.717,8.009,15.523,9.524,13.593,18.245,12.392,13.127,11.935,11.936,13.646,11.856,10.539,14.485,12.383,15.854,13.776,15.594,16.251,17.012,11.175,11.436,12.446,0.842,14.355,2.067,1.784,2.244,1.070,4.745
6.717,10.650,11.092,7.824,10.283,11.096,11.344,8.769,10.369,15.048,14.412,9.772,10.387,11.581,13.868,11.832,13.169,16.636,15.197,11.159,11.634,9.125,13.989,-0.045,12.355,0.790,1.263,2.217,2.074,2.421
13.598,14.030,18.929,10.746,15.596,19.324,16.580,13.132,16.507,14.717,12.928,11.089,12.366,16.697,14.307,16.195,16.195,15.530,16.049,16.823,17.917,12.419,13.554,-0.026,15.634,1.010,4.079,2.998,1.233,2.382
13.303,14.170,14.983,10.526,14.950,17.636,11.431,13.269,11.545,12.861,11.013,11.439,10.163,15.281,13.526,11.892,12.438,16.157,14.723,16.937,13.705,11.174,12.097,0.698,13.509,0.852,0.821,1.951,2.433,0.911
10.568,12.775,8.874,10.510,13.954,14.588,13.313,11.981,14.412,13.340,13.206,9.976,9.719,11.519,11.409,8.592,13.768,14.652,15.907,13.313,11.874,7.876,11.579,0.145,12.420,0.895,1.814,1.596,1.949,2.053
12.888,12.169,10.205,8.758,10.540,12.247,7.905,8.854,12.514,11.497,11.130,8.365,7.237,10.260,10.426,11.214,10.694,11.804,15.673,11.212,12.191,9.492,11.378,0.952,11.352,2.530,1.878,2.249,2.099,1.130
13.033,11.565,10.281,7.715,11.120,12.504,7.786,8.571,12.270,10.995,10.922,8.618,7.457,10.403,10.292,10.814,10.165,12.323,14.825,10.750,12.453,9.064,11.076,0.993,11.204,1.637,1.533,1.821,1.989,0.955
5.218,5.193,8.099,6.868,9.298,11.264,10.178,11.417,8.479,13.782,14.051,7.562,6.141,8.415,5.705,8.354,11.062,11.769,13.735,7.251,8.747,5.409,13.202,2.208,11.799,0.848,3.170,2.428,1.221,1.611
7.838,13.734,14.213,13.192,13.713,18.120,15.930,12.179,16.101,14.669,14.686,11.376,9.851,15.183,14.792,14.363,14.352,16.400,15.699,16.379,17.063,11.194,14.485,-0.239,15.027,1.886,0.787,2.161,0.848,2.478
9.612,8.203,8.804,10.884,13.075,17.485,12.273,13.097,13.645,13.401,12.814,10.870,8.906,10.543,9.942,11.307,11.030,15.826,12.693,16.116,13.929,7.845,12.956,1.967,11.935,2.353,1.684,2.419,1.875,1.028
5.063,11.275,11.196,8.418,11.947,5.114,10.044,6.917,5.659,13.031,10.858,7.573,9.265,12.759,13.600,11.806,11.452,13.899,13.325,14.916,12.173,9.507,10.964,2.106,11.552,2.932,4.112,1.342,2.037,1.990
4.880,5.170,11.779,8.091,8.803,13.812,12.592,10.713,14.476,13.042,12.093,7.887,8.337,11.011,6.891,6.975,11.184,11.152,10.851,13.708,4.912,5.389,11.498,0.989,7.274,1.049,1.743,0.747,1.777,0.895
8.112,13.987,14.040,12.918,13.410,17.562,15.981,12.628,16.336,14.664,14.072,11.531,10.104,14.600,14.322,14.584,14.790,16.332,15.631,15.669,17.087,11.393,14.535,-0.835,14.546,1.721,0.770,2.225,1.544,1.758
8.071,9.944,12.834,13.305,13.392,14.173,11.567,9.027,13.354,13.818,13.696,8.370,10.031,12.480,10.289,10.694,13.908,14.718,15.158,11.763,12.427,9.245,13.402,0.773,13.135,4.301,0.710,1.911,0.748,1.943
13.937,14.140,19.184,10.361,15.860,18.981,16.990,12.868,16.011,15.101,12.781,11.227,11.889,16.187,14.843,16.712,15.920,15.720,16.088,17.072,17.744,11.945,13.561,-0.188,15.805,1.077,4.093,2.790,1.302,2.122
11.950,10.561,15.926,10.394,13.782,14.746,14.773,9.445,13.383,14.286,13.956,11.016,10.458,12.714,10.581,16.920,12.533,15.075,14.328,11.613,13.664,10.775,15.397,1.055,13.307,2.112,1.111,2.232,1.493,2.089
6.589,12.875,12.675,10.690,14.111,15.452,15.332,13.551,11.869,13.803,15.322,10.150,9.664,12.134,11.588,16.744,13.325,15.626,17.542,18.233,15.507,10.604,14.175,2.247,13.807,1.112,0.727,1.597,1.938,2.033
9.783,11.987,13.487,9.515,13.044,15.027,14.294,9.437,13.324,11.939,12.185,9.666,9.707,11.962,11.642,11.699,13.562,13.673,14.429,13.282,14.041,9.788,10.937,0.982,13.661,1.266,5.648,2.235,4.240,3.985
